51.9018
51.9018
51.9212
52.6587
53.3464
53.712
54.1085
0
0
0
52.1396
52.3468
52.6404
52.7878
52.8489
52.992
53.1442
53.1442
53.1855
53.1855
53.1855
53.1855
53.2951
53.2954
53.3206
53.334
53.3363
53.3433
53.3629
53.3704
53.373
53.3777
53.3815
53.3815
53.3853
53.3909
53.6794
53.6888
53.7243
54.0007
53.1442
53.2043
53.3891
